ekg,gsr,answer_valence,answer_arousal
512,8,,
512,12,,
512,11,,
513,8,,
514,13,,
513,11,,
512,8,,
511,13,,
510,11,,
508,8,,
509,13,,
509,12,,
510,8,,
510,12,,
510,12,,
509,8,,
507,13,,
506,11,,
505,9,,
505,13,,
504,11,,
504,8,,
503,13,,
503,12,,
502,8,,
503,12,,
503,12,,
502,8,,
502,12,,
502,12,,
502,8,,
503,12,,
503,13,,
504,8,,
504,13,,
503,11,,
503,8,,
503,13,,
503,10,,
504,9,,
505,13,,
505,9,,
505,12,,
506,12,,
507,8,,
508,12,,
509,12,,
510,8,,
512,12,,
512,12,,
512,8,,
513,12,,
514,12,,
512,8,,
512,13,,
512,10,,
512,9,,
511,13,,
510,10,,
509,8,,
509,13,,
509,9,,
508,10,,
508,13,,
508,9,,
508,12,,
509,12,,
509,8,,
510,12,,
510,11,,
509,8,,
509,13,,
509,10,,
508,9,,
508,13,,
508,9,,
509,10,,
511,12,,
511,9,,
511,11,,
511,13,,
512,8,,
512,12,,
512,13,,
512,9,,
511,9,,
512,12,,
513,9,,
513,9,,
513,12,,
516,10,,
518,9,,
518,13,,
519,10,,
517,9,,
517,12,,
517,10,,
518,8,,
519,12,,
517,12,,
516,7,,
516,12,,
515,12,,
516,7,,
516,12,,
517,12,,
518,8,,
516,12,,
517,11,,
517,8,,
516,12,,
516,11,,
516,8,,
518,12,,
519,9,,
521,11,,
522,13,,
523,9,,
523,10,,
524,12,,
526,9,,
528,10,,
531,12,,
535,10,,
537,9,,
541,12,,
543,9,,
546,9,,
549,12,,
549,9,,
550,9,,
550,12,,
548,9,,
549,11,,
547,12,,
547,8,,
547,12,,
546,12,,
546,8,,
546,12,,
548,11,,
551,8,,
555,13,,
557,10,,
558,8,,
560,13,,
561,11,,
562,8,,
562,12,,
562,11,,
563,7,,
563,13,,
563,12,,
563,7,,
563,13,,
562,11,,
560,7,,
558,12,,
554,12,,
551,8,,
547,12,,
543,12,,
540,8,,
538,11,,
536,12,,
535,9,,
536,9,,
536,12,,
537,10,,
536,8,,
537,12,,
537,11,,
536,8,,
533,12,,
530,11,,
525,7,,
521,13,,
517,11,,
512,8,,
507,13,,
501,11,,
496,8,,
493,13,,
492,11,,
491,8,,
490,13,,
490,11,,
490,8,,
491,13,,
491,10,,
490,11,,
490,12,,
491,8,,
491,13,,
489,11,,
489,9,,
488,13,,
487,9,,
487,10,,
487,13,,
487,9,,
487,11,,
487,12,,
487,8,,
487,12,,
488,12,,
488,8,,
487,13,,
487,11,,
486,9,,
484,13,,
483,10,,
483,10,,
483,12,,
482,8,,
481,13,,
481,10,,
482,10,,
482,12,,
483,8,,
483,13,,
483,9,,
482,11,,
483,12,,
485,8,,
486,13,,
487,10,,
487,9,,
488,12,,
487,8,,
486,12,,
486,11,,
486,8,,
485,12,,
483,10,,
482,9,,
480,13,,
480,9,,
480,12,,
478,11,,
478,9,,
478,13,,
478,9,,
479,10,,
481,13,,
481,9,,
481,12,,
481,12,,
483,8,,
485,12,,
487,12,,
487,8,,
489,12,,
491,12,,
491,8,,
490,12,,
489,12,,
488,9,,
489,13,,
490,9,,
490,11,,
491,12,,
492,8,,
493,13,,
492,11,,
490,8,,
486,13,,
482,11,,
478,8,,
472,13,,
466,10,,
461,11,,
457,13,,
455,9,,
455,13,,
453,12,,
454,8,,
458,13,,
465,11,,
473,8,,
484,13,,
497,11,,
511,8,,
525,12,,
540,9,,
556,9,,
576,12,,
598,8,,
623,11,,
647,11,,
672,7,,
697,12,,
726,9,,
756,8,,
784,12,,
810,6,,
831,12,,
852,9,,
874,7,,
893,12,,
909,7,,
920,10,,
924,11,,
924,6,,
915,12,,
901,8,,
879,8,,
851,12,,
817,6,,
777,12,,
730,10,,
677,7,,
622,12,,
568,8,,
511,12,,
453,12,,
397,9,,
347,12,,
304,11,,
265,10,,
236,12,,
215,10,,
199,12,,
188,11,,
181,10,,
181,12,,
184,11,,
192,11,,
204,12,,
217,10,,
231,12,,
249,11,,
267,11,,
284,12,,
299,10,,
315,12,,
330,11,,
344,9,,
358,12,,
370,10,,
381,10,,
391,12,,
401,9,,
409,11,,
417,13,,
425,9,,
431,12,,
435,13,,
440,9,,
444,12,,
448,12,,
451,8,,
455,13,,
459,11,,
461,9,,
463,13,,
464,8,,
465,12,,
467,10,,
469,9,,
471,13,,
472,8,,
472,13,,
475,12,,
475,8,,
476,13,,
477,12,,
478,8,,
479,13,,
480,11,,
481,9,,
481,13,,
482,10,,
483,10,,
483,13,,
484,9,,
485,11,,
485,13,,
487,9,,
487,11,,
488,12,,
489,9,,
491,12,,
492,12,,
492,8,,
492,13,,
494,10,,
494,9,,
495,12,,
493,9,,
494,12,,
494,12,,
495,8,,
495,12,,
497,10,,
498,9,,
499,13,,
500,8,,
503,12,,
504,12,,
504,8,,
505,12,,
504,11,,
502,9,,
502,13,,
502,9,,
500,10,,
499,12,,
499,10,,
499,10,,
499,12,,
500,9,,
500,12,,
501,12,,
502,8,,
502,13,,
501,11,,
500,8,,
499,13,,
500,10,,
501,9,,
501,13,,
500,9,,
500,10,,
501,13,,
501,9,,
502,11,,
502,13,,
502,8,,
500,11,,
500,13,,
500,8,,
500,12,,
499,11,,
497,8,,
496,13,,
494,9,,
492,11,,
492,12,,
490,8,,
488,13,,
487,11,,
486,9,,
485,13,,
486,9,,
486,11,,
486,13,,
487,8,,
488,13,,
488,12,,
489,8,,
490,13,,
491,10,,
492,9,,
491,12,,
491,9,,
490,12,,
489,12,,
490,8,,
489,13,,
490,11,,
489,10,,
489,13,,
492,9,,
493,11,,
494,12,,
496,8,,
496,12,,
496,11,,
498,8,,
499,12,,
501,9,,
500,11,,
501,12,,
501,8,,
502,13,,
502,11,,
503,8,,
504,13,,
507,9,,
508,10,,
509,13,,
510,9,,
510,11,,
511,12,,
512,8,,
512,12,,
512,10,,
513,9,,
514,13,,
515,9,,
515,11,,
516,12,,
518,8,,
517,12,,
518,11,,
519,8,,
519,12,,
519,12,,
519,8,,
518,12,,
519,11,,
519,8,,
520,13,,
520,9,,
519,11,,
519,12,,
519,8,,
519,12,,
520,12,,
519,8,,
518,13,,
519,11,,
518,8,,
515,12,,
512,11,,
508,8,,
504,12,,
498,11,,
492,9,,
486,12,,
481,8,,
477,13,,
474,12,,
472,8,,
471,13,,
469,10,,
465,9,,
462,13,,
457,9,,
454,12,,
451,12,,
448,8,,
447,12,,
444,12,,
444,9,,
441,13,,
439,9,,
437,12,,
433,12,,
428,8,,
424,13,,
419,10,,
415,10,,
411,12,,
407,9,,
403,12,,
400,12,,
397,8,,
393,12,,
389,12,,
386,9,,
382,13,,
380,11,,
378,10,,
374,13,,
371,9,,
369,12,,
366,12,,
364,9,,
363,12,,
362,11,,
361,10,,
361,13,,
360,9,,
359,12,,
358,12,,
357,9,,
355,12,,
355,11,,
355,10,,
354,12,,
353,9,,
352,12,,
351,12,,
349,9,,
347,12,,
344,11,,
343,10,,
341,12,,
340,9,,
339,12,,
337,11,,
336,10,,
333,12,,
331,10,,
329,12,,
327,12,,
327,9,,
326,12,,
326,11,,
326,9,,
324,12,,
324,11,,
325,10,,
326,13,,
327,12,,
327,11,,
329,12,,
333,9,,
336,12,,
339,12,,
342,9,,
345,12,,
349,11,,
352,9,,
355,13,,
359,9,,
361,12,,
363,12,,
366,9,,
368,13,,
370,11,,
372,11,,
372,12,,
375,9,,
377,12,,
379,11,,
380,9,,
383,13,,
386,9,,
390,11,,
393,12,,
397,9,,
402,13,,
405,10,,
408,10,,
410,13,,
413,9,,
415,11,,
415,12,,
416,9,,
419,12,,
420,12,,
422,8,,
423,12,,
424,12,,
424,9,,
424,12,,
424,11,,
424,9,,
425,13,,
428,9,,
432,11,,
435,12,,
438,9,,
440,13,,
443,11,,
447,10,,
448,13,,
451,8,,
455,12,,
457,11,,
460,9,,
462,12,,
463,8,,
462,12,,
462,11,,
463,9,,
463,13,,
464,9,,
465,12,,
465,12,,
465,8,,
466,12,,
468,12,,
470,8,,
470,12,,
472,11,,
473,9,,
475,13,,
479,9,,
483,9,,
485,12,,
486,9,,
487,11,,
490,12,,
489,9,,
483,10,,
479,12,,
475,9,,
469,10,,
462,12,,
457,9,,
453,11,,
449,12,,
445,8,,
442,12,,
441,12,,
441,8,,
441,13,,
440,11,,
441,8,,
442,13,,
442,11,,
443,9,,
442,13,,
441,9,,
442,11,,
441,12,,
440,8,,
440,12,,
442,12,,
444,8,,
444,13,,
447,11,,
449,9,,
450,13,,
451,9,,
453,12,,
454,12,,
457,8,,
458,13,,
458,10,,
457,10,,
456,13,,
456,9,,
457,11,,
456,12,,
457,8,,
458,12,,
460,12,,
462,8,,
462,12,,
463,12,,
463,8,,
463,12,,
465,9,,
467,11,,
469,12,,
471,8,,
472,13,,
473,10,,
473,10,,
474,13,,
475,8,,
476,12,,
478,11,,
480,8,,
479,13,,
479,10,,
478,9,,
476,12,,
476,8,,
477,12,,
479,12,,
481,9,,
483,13,,
484,10,,
486,9,,
487,13,,
487,8,,
487,12,,
489,12,,
489,8,,
489,12,,
488,10,,
487,10,,
487,12,,
487,9,,
487,12,,
490,12,,
491,8,,
492,13,,
492,10,,
489,10,,
487,12,,
487,8,,
486,12,,
483,11,,
483,8,,
481,13,,
481,9,,
480,12,,
478,12,,
476,8,,
475,13,,
472,10,,
472,11,,
470,12,,
470,8,,
470,12,,
471,10,,
472,10,,
473,12,,
475,8,,
474,12,,
472,12,,
468,8,,
465,12,,
462,11,,
458,9,,
452,13,,
448,10,,
445,10,,
441,13,,
440,9,,
437,12,,
433,12,,
430,8,,
426,13,,
425,10,,
424,11,,
424,12,,
425,9,,
425,12,,
426,12,,
427,9,,
429,13,,
431,9,,
432,12,,
433,12,,
433,8,,
433,12,,
432,9,,
434,12,,
436,12,,
439,8,,
442,13,,
446,10,,
447,11,,
447,12,,
448,8,,
449,12,,
451,11,,
454,9,,
457,12,,
458,10,,
459,11,,
460,12,,
459,9,,
460,13,,
461,11,,
461,9,,
462,13,,
460,10,,
458,10,,
456,12,,
452,9,,
449,12,,
447,12,,
445,8,,
447,12,,
449,12,,
451,8,,
453,12,,
454,10,,
455,10,,
455,12,,
455,9,,
457,12,,
456,12,,
456,8,,
457,13,,
458,10,,
459,10,,
460,13,,
462,8,,
466,12,,
465,11,,
465,9,,
464,12,,
464,9,,
465,12,,
465,11,,
465,9,,
465,13,,
466,11,,
466,9,,
469,13,,
472,10,,
475,9,,
476,13,,
477,9,,
478,10,,
478,13,,
477,9,,
474,11,,
471,12,,
467,8,,
465,13,,
460,11,,
455,9,,
452,12,,
449,9,,
446,11,,
443,12,,
440,8,,
436,13,,
434,11,,
432,9,,
431,13,,
430,9,,
428,11,,
426,12,,
422,8,,
416,12,,
411,12,,
408,9,,
403,12,,
400,12,,
397,9,,
392,12,,
391,12,,
388,9,,
387,13,,
387,11,,
386,9,,
385,12,,
384,10,,
385,12,,
387,12,,
390,9,,
390,12,,
391,12,,
391,9,,
393,12,,
396,11,,
398,9,,
400,13,,
401,10,,
403,10,,
404,13,,
406,10,,
408,11,,
409,12,,
409,9,,
410,12,,
413,11,,
416,9,,
418,12,,
420,10,,
422,10,,
423,12,,
425,9,,
427,12,,
428,12,,
430,9,,
434,13,,
438,10,,
441,11,,
444,12,,
448,8,,
450,13,,
451,11,,
452,9,,
452,12,,
450,9,,
450,13,,
449,11,,
449,8,,
450,12,,
449,9,,
448,12,,
448,11,,
447,9,,
446,12,,
446,9,,
448,11,,
450,12,,
452,9,,
454,12,,
455,11,,
455,9,,
456,12,,
457,8,,
459,12,,
460,10,,
459,9,,
456,12,,
453,9,,
449,11,,
445,12,,
442,9,,
438,12,,
436,9,,
436,11,,
435,12,,
436,8,,
437,13,,
440,9,,
445,11,,
451,12,,
460,9,,
472,11,,
487,12,,
501,8,,
515,12,,
530,11,,
548,7,,
568,12,,
592,11,,
615,7,,
638,12,,
663,10,,
691,7,,
719,12,,
747,9,,
774,7,,
797,12,,
823,7,,
847,8,,
868,11,,
886,6,,
899,11,,
909,10,,
909,5,,
903,12,,
892,8,,
872,6,,
847,11,,
815,7,,
775,9,,
731,11,,
679,7,,
627,11,,
573,12,,
518,8,,
460,12,,
402,12,,
350,9,,
302,12,,
263,11,,
233,10,,
211,12,,
195,11,,
185,10,,
182,12,,
184,10,,
189,10,,
199,12,,
211,10,,
226,12,,
243,12,,
262,9,,
281,12,,
298,11,,
315,9,,
331,12,,
346,10,,
360,11,,
375,12,,
386,9,,
396,12,,
404,12,,
412,9,,
422,12,,
431,12,,
440,9,,
450,12,,
458,10,,
463,10,,
467,12,,
468,8,,
469,12,,
472,11,,
473,9,,
472,12,,
472,9,,
472,12,,
471,11,,
467,9,,
465,12,,
461,8,,
459,12,,
455,10,,
453,10,,
451,12,,
453,8,,
455,12,,
455,11,,
455,9,,
455,13,,
456,9,,
456,12,,
455,12,,
456,8,,
457,12,,
460,10,,
464,10,,
465,12,,
466,8,,
467,12,,
470,11,,
471,10,,
470,12,,
469,8,,
467,12,,
463,10,,
460,11,,
459,12,,
454,8,,
451,13,,
447,10,,
441,10,,
436,12,,
431,9,,
424,12,,
418,12,,
412,9,,
405,13,,
394,9,,
384,12,,
376,11,,
369,9,,
365,12,,
361,9,,
358,12,,
358,12,,
357,9,,
354,12,,
351,11,,
346,9,,
337,12,,
326,9,,
311,12,,
295,12,,
278,9,,
264,12,,
253,11,,
244,10,,
236,12,,
228,10,,
217,12,,
204,11,,
188,10,,
169,12,,
149,10,,
129,11,,
110,11,,
96,10,,
84,11,,
75,10,,
67,11,,
59,11,,
48,11,,
38,11,,
29,11,,
19,11,,
10,11,,
0,10,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,10,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,10,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,11,,
0,10,,
0,11,,
10,11,,
21,10,,
28,11,,
35,11,,
42,10,,
53,11,,
60,11,,
68,10,,
76,11,,
83,11,,
94,11,,
105,11,,
116,11,,
126,10,,
132,11,,
137,11,,
141,10,,
145,11,,
148,11,,
152,10,,
156,11,,
162,10,,
171,11,,
180,11,,
191,10,,
199,12,,
206,10,,
211,11,,
218,12,,
224,10,,
229,11,,
233,12,,
235,9,,
237,12,,
238,10,,
238,12,,
238,11,,
238,10,,
239,12,,
242,11,,
245,9,,
249,12,,
254,11,,
257,10,,
260,12,,
264,11,,
268,10,,
271,12,,
272,9,,
278,12,,
286,12,,
292,9,,
303,12,,
311,11,,
319,10,,
325,12,,
332,10,,
339,11,,
346,12,,
352,9,,
358,12,,
361,12,,
363,9,,
363,12,,
358,10,,
355,11,,
353,12,,
349,9,,
345,12,,
340,11,,
336,10,,
332,12,,
328,9,,
331,12,,
334,12,,
337,9,,
341,12,,
343,11,,
345,10,,
347,12,,
347,10,,
345,11,,
344,12,,
345,9,,
346,12,,
348,12,,
350,9,,
353,12,,
356,12,,
359,9,,
359,13,,
359,10,,
357,10,,
355,12,,
354,9,,
354,11,,
353,12,,
352,9,,
352,12,,
358,11,,
363,9,,
364,12,,
364,11,,
366,10,,
367,12,,
367,10,,
368,11,,
370,12,,
372,9,,
372,12,,
373,12,,
373,9,,
370,12,,
364,11,,
357,9,,
350,12,,
344,11,,
339,9,,
336,12,,
334,10,,
333,11,,
335,12,,
338,10,,
339,11,,
344,12,,
348,9,,
354,12,,
358,11,,
360,10,,
361,12,,
360,9,,
359,12,,
357,12,,
355,9,,
353,12,,
352,11,,
349,9,,
347,12,,
344,9,,
338,12,,
334,12,,
330,9,,
324,12,,
318,10,,
313,11,,
308,12,,
305,9,,
303,12,,
302,11,,
299,10,,
297,12,,
294,9,,
290,12,,
287,10,,
284,11,,
283,12,,
279,9,,
273,12,,
271,11,,
270,10,,
269,12,,
265,10,,
263,11,,
263,12,,
263,9,,
263,12,,
260,11,,
259,10,,
257,12,,
259,9,,
261,12,,
263,12,,
264,9,,
265,12,,
269,11,,
272,10,,
277,12,,
282,10,,
289,12,,
294,12,,
299,9,,
303,12,,
308,12,,
312,9,,
315,12,,
320,11,,
325,9,,
330,12,,
334,10,,
338,11,,
340,12,,
339,10,,
340,11,,
340,12,,
339,9,,
339,12,,
339,11,,
339,9,,
340,12,,
342,9,,
345,11,,
348,12,,
351,9,,
353,12,,
357,12,,
360,9,,
363,12,,
368,11,,
372,9,,
380,12,,
386,10,,
390,9,,
395,12,,
400,10,,
404,10,,
408,12,,
412,9,,
415,11,,
417,12,,
420,9,,
424,11,,
427,13,,
429,8,,
431,12,,
433,11,,
435,8,,
434,12,,
432,10,,
431,9,,
431,12,,
431,9,,
430,10,,
431,12,,
431,9,,
430,12,,
428,11,,
428,9,,
429,12,,
431,10,,
434,9,,
435,12,,
435,9,,
437,11,,
438,12,,
440,8,,
443,12,,
445,11,,
449,8,,
451,12,,
452,11,,
452,8,,
452,12,,
452,10,,
451,8,,
451,12,,
450,11,,
452,9,,
455,12,,
459,9,,
462,11,,
466,12,,
471,9,,
471,12,,
466,12,,
456,8,,
444,12,,
429,12,,
415,8,,
403,12,,
394,11,,
387,9,,
382,12,,
379,10,,
379,11,,
380,12,,
382,9,,
383,12,,
385,11,,
388,9,,
390,12,,
392,10,,
395,11,,
396,12,,
398,9,,
399,12,,
400,10,,
399,11,,
399,12,,
400,8,,
403,12,,
405,11,,
409,10,,
412,12,,
416,9,,
420,12,,
424,12,,
428,8,,
434,12,,
439,11,,
443,8,,
448,12,,
451,9,,
456,11,,
459,12,,
463,8,,
466,12,,
470,10,,
476,11,,
480,12,,
481,8,,
482,12,,
480,11,,
481,8,,
482,12,,
482,9,,
484,11,,
487,12,,
489,8,,
491,12,,
493,11,,
497,8,,
499,12,,
503,9,,
506,12,,
509,11,,
511,8,,
511,12,,
512,9,,
513,11,,
516,12,,
517,8,,
518,12,,
520,11,,
521,8,,
523,12,,
526,9,,
527,12,,
529,11,,
531,8,,
534,12,,
537,8,,
539,12,,
542,11,,
543,7,,
545,12,,
547,8,,
551,11,,
555,11,,
559,7,,
563,12,,
566,8,,
569,10,,
569,12,,
569,7,,
570,12,,
573,11,,
575,8,,
577,12,,
577,7,,
578,12,,
579,11,,
580,8,,
583,12,,
584,7,,
585,12,,
587,10,,
588,8,,
589,12,,
590,8,,
588,9,,
586,12,,
584,9,,
583,10,,
585,12,,
587,7,,
587,12,,
588,9,,
590,10,,
591,12,,
592,7,,
594,12,,
591,9,,
588,9,,
584,12,,
581,7,,
578,12,,
574,11,,
570,7,,
567,12,,
564,11,,
562,9,,
560,12,,
558,8,,
556,10,,
555,12,,
553,7,,
553,12,,
553,11,,
553,7,,
551,12,,
548,8,,
544,11,,
542,11,,
537,7,,
531,12,,
526,11,,
523,7,,
521,12,,
518,10,,
515,9,,
512,12,,
510,8,,
507,12,,
505,11,,
503,9,,
500,12,,
496,8,,
494,12,,
490,11,,
488,9,,
486,12,,
482,8,,
480,12,,
480,10,,
481,10,,
481,12,,
481,8,,
480,12,,
481,8,,
484,12,,
489,11,,
494,8,,
498,12,,
502,8,,
506,12,,
510,10,,
513,9,,
514,12,,
516,7,,
518,12,,
519,11,,
522,9,,
524,12,,
525,7,,
526,12,,
528,10,,
529,9,,
530,12,,
530,8,,
529,12,,
530,12,,
529,7,,
530,12,,
531,10,,
534,10,,
535,12,,
536,8,,
537,11,,
539,12,,
541,7,,
544,12,,
546,9,,
547,9,,
548,12,,
548,9,,
548,11,,
547,12,,
548,7,,
549,12,,
550,12,,
550,7,,
550,12,,
550,9,,
552,10,,
553,12,,
552,7,,
554,12,,
556,12,,
558,7,,
562,12,,
564,10,,
564,8,,
566,12,,
568,9,,
570,10,,
572,12,,
575,7,,
576,12,,
578,11,,
579,7,,
579,12,,
577,8,,
574,11,,
568,12,,
563,7,,
558,12,,
552,11,,
550,8,,
547,12,,
546,10,,
543,8,,
540,12,,
537,9,,
539,8,,
544,12,,
551,8,,
561,11,,
571,12,,
585,7,,
600,12,,
615,9,,
632,7,,
651,12,,
673,8,,
701,8,,
728,12,,
756,7,,
786,10,,
819,10,,
854,6,,
888,11,,
916,7,,
944,8,,
971,11,,
998,5,,
1020,11,,
1022,9,,
1022,6,,
1022,11,,
1022,6,,
1022,9,,
1022,11,,
1022,5,,
1022,11,,
1009,9,,
969,5,,
922,11,,
872,8,,
817,7,,
762,11,,
706,7,,
646,12,,
586,10,,
529,8,,
479,12,,
439,9,,
408,11,,
385,12,,
371,9,,
363,12,,
359,11,,
358,10,,
365,12,,
376,9,,
390,12,,
406,11,,
422,10,,
441,12,,
460,8,,
479,12,,
496,11,,
512,8,,
528,13,,
542,9,,
558,10,,
573,12,,
584,7,,
596,12,,
604,11,,
612,7,,
620,12,,
627,9,,
638,8,,
645,12,,
652,8,,
658,10,,
662,12,,
666,7,,
670,12,,
676,10,,
681,7,,
684,12,,
685,9,,
687,9,,
690,12,,
693,7,,
695,11,,
695,11,,
697,6,,
698,12,,
700,11,,
699,7,,
701,12,,
704,9,,
707,8,,
709,12,,
710,7,,
711,11,,
711,11,,
712,7,,
715,12,,
718,9,,
721,7,,
724,12,,
728,7,,
730,9,,
733,11,,
735,6,,
736,12,,
737,9,,
739,8,,
739,12,,
742,7,,
743,11,,
744,11,,
742,7,,
741,12,,
743,8,,
744,7,,
746,12,,
748,7,,
748,10,,
749,11,,
749,7,,
750,11,,
750,10,,
750,7,,
750,11,,
750,9,,
750,7,,
752,12,,
753,7,,
754,11,,
753,10,,
753,6,,
755,12,,
754,8,,
754,7,,
753,12,,
752,7,,
751,11,,
748,10,,
745,6,,
747,12,,
748,9,,
747,7,,
745,12,,
746,7,,
746,9,,
747,11,,
747,7,,
747,10,,
751,11,,
752,6,,
754,12,,
753,9,,
751,7,,
751,12,,
751,9,,
751,6,,
752,12,,
752,10,,
753,6,,
755,12,,
757,7,,
758,8,,
759,12,,
762,7,,
764,9,,
766,12,,
767,6,,
768,10,,
771,11,,
773,6,,
775,11,,
776,8,,
779,10,,
780,11,,
779,7,,
781,10,,
784,11,,
787,6,,
787,12,,
790,9,,
790,6,,
792,12,,
795,8,,
797,7,,
797,12,,
798,7,,
799,8,,
800,11,,
802,6,,
803,11,,
804,11,,
805,6,,
807,11,,
811,10,,
812,6,,
813,11,,
814,8,,
816,7,,
817,12,,
819,7,,
821,8,,
823,11,,
824,6,,
824,11,,
824,10,,
825,6,,
825,12,,
825,7,,
826,8,,
828,11,,
830,6,,
830,11,,
830,10,,
831,6,,
832,11,,
834,8,,
835,7,,
835,11,,
837,6,,
838,10,,
839,10,,
839,6,,
839,12,,
841,9,,
839,7,,
839,11,,
838,6,,
838,10,,
838,10,,
838,6,,
838,12,,
838,6,,
838,10,,
839,10,,
839,6,,
838,12,,
839,8,,
837,7,,
836,12,,
837,6,,
837,11,,
837,7,,
836,8,,
836,11,,
837,6,,
836,12,,
834,10,,
833,6,,
832,11,,
832,9,,
830,6,,
829,12,,
829,8,,
829,7,,
831,11,,
831,7,,
831,9,,
831,11,,
831,7,,
830,8,,
829,11,,
828,6,,
828,11,,
827,10,,
825,7,,
824,11,,
822,7,,
821,10,,
820,10,,
820,7,,
820,12,,
819,7,,
815,10,,
813,10,,
808,6,,
805,11,,
804,7,,
802,9,,
798,11,,
795,6,,
793,12,,
791,7,,
790,8,,
789,12,,
787,7,,
786,8,,
785,12,,
783,7,,
781,9,,
777,11,,
775,6,,
774,11,,
771,10,,
769,6,,
769,12,,
767,9,,
766,7,,
764,12,,
760,10,,
756,7,,
753,12,,
748,8,,
744,8,,
742,11,,
738,7,,
735,11,,
735,11,,
734,6,,
733,12,,
733,8,,
734,8,,
734,11,,
731,7,,
729,12,,
727,9,,
725,7,,
724,12,,
721,7,,
719,9,,
718,11,,
717,7,,
715,11,,
714,11,,
713,6,,
712,12,,
711,9,,
709,7,,
708,12,,
708,7,,
706,10,,
704,11,,
702,6,,
701,12,,
702,9,,
699,8,,
699,12,,
697,8,,
697,10,,
698,11,,
697,7,,
696,12,,
696,10,,
695,7,,
696,12,,
696,7,,
695,10,,
694,11,,
693,6,,
694,12,,
693,10,,
694,7,,
694,12,,
695,8,,
696,9,,
696,12,,
697,7,,
697,12,,
696,11,,
695,6,,
692,12,,
691,11,,
691,7,,
691,12,,
692,8,,
692,8,,
694,12,,
691,7,,
690,12,,
690,11,,
690,7,,
689,12,,
689,8,,
689,10,,
689,12,,
690,7,,
690,12,,
692,10,,
691,7,,
689,12,,
688,7,,
689,10,,
687,11,,
686,7,,
686,12,,
686,10,,
687,7,,
688,12,,
689,7,,
689,12,,
688,9,,
689,7,,
691,12,,
690,7,,
690,10,,
690,11,,
689,6,,
689,12,,
689,9,,
687,8,,
686,12,,
687,7,,
686,10,,
686,12,,
686,7,,
685,12,,
686,11,,
686,7,,
687,12,,
687,9,,
688,9,,
688,12,,
686,7,,
684,11,,
684,11,,
682,6,,
681,12,,
680,8,,
678,9,,
678,12,,
677,7,,
677,11,,
676,11,,
675,6,,
675,12,,
675,10,,
675,8,,
675,12,,
674,7,,
675,12,,
674,9,,
675,9,,
674,12,,
676,7,,
679,12,,
680,10,,
681,8,,
681,12,,
680,7,,
678,12,,
678,10,,
678,7,,
675,12,,
672,7,,
669,12,,
665,10,,
661,8,,
656,12,,
649,7,,
645,12,,
641,10,,
638,8,,
633,12,,
625,8,,
616,11,,
606,11,,
597,7,,
595,12,,
595,9,,
593,9,,
591,12,,
592,7,,
596,12,,
597,11,,
591,7,,
588,12,,
594,10,,
604,7,,
611,12,,
612,8,,
608,11,,
603,11,,
600,7,,
596,12,,
595,8,,
586,10,,
583,12,,
591,7,,
597,12,,
601,10,,
611,8,,
615,12,,
617,8,,
616,11,,
612,12,,
608,7,,
606,11,,
606,11,,
606,7,,
610,12,,
608,10,,
605,8,,
608,12,,
610,9,,
609,9,,
608,12,,
605,7,,
602,12,,
602,11,,
601,7,,
600,12,,
604,8,,
603,11,,
608,12,,
613,7,,
620,12,,
624,10,,
624,9,,
624,12,,
627,9,,
629,9,,
628,12,,
629,9,,
628,9,,
624,12,,
624,7,,
626,11,,
632,12,,
630,7,,
628,12,,
630,11,,
634,7,,
636,12,,
642,8,,
649,12,,
650,10,,
655,8,,
664,12,,
668,8,,
666,10,,
659,12,,
649,7,,
638,12,,
630,11,,
628,7,,
622,12,,
615,9,,
609,10,,
608,12,,
605,8,,
598,13,,
595,11,,
594,8,,
589,13,,
585,9,,
580,11,,
580,12,,
582,8,,
581,13,,
579,11,,
580,8,,
579,13,,
574,11,,
572,9,,
572,13,,
571,10,,
570,10,,
570,12,,
571,8,,
570,13,,
566,11,,
562,8,,
556,13,,
549,9,,
541,11,,
530,13,,
519,9,,
506,12,,
500,13,,
499,9,,
501,12,,
502,13,,
497,8,,
494,13,,
490,12,,
490,9,,
492,13,,
494,10,,
496,11,,
498,13,,
498,9,,
499,12,,
497,13,,
495,9,,
493,13,,
490,12,,
488,9,,
487,13,,
484,12,,
480,9,,
476,14,,
472,10,,
468,11,,
466,14,,
464,10,,
463,12,,
461,14,,
460,9,,
460,13,,
460,13,,
462,9,,
464,14,,
464,12,,
463,10,,
461,14,,
460,11,,
459,13,,
458,13,,
457,11,,
457,14,,
457,11,,
459,13,,
459,14,,
462,10,,
464,13,,
467,14,,
472,10,,
479,14,,
487,13,,
497,11,,
509,14,,
520,11,,
530,12,,
535,14,,
536,10,,
536,14,,
538,13,,
541,10,,
546,15,,
551,11,,
558,12,,
564,15,,
572,11,,
577,13,,
583,14,,
586,10,,
587,15,,
588,13,,
588,13,,
589,14,,
590,11,,
592,15,,
591,12,,
592,14,,
594,15,,
595,11,,
595,15,,
593,14,,
595,11,,
594,15,,
594,13,,
594,14,,
592,15,,
590,12,,
589,16,,
588,16,,
588,12,,
587,17,,
585,15,,
